Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
KRTAP4-9	ENST00000391415.1	keratin associated protein 4-9 	10	2	0	1	1	0	hsa-miR-3173-3p				-0.09	-0.18	N/A
PCSK9	ENST00000302118.5	proprotein convertase subtilisin/kexin type 9 	2345	3	0	3	0	2	hsa-miR-6891-5p				-0.09	-0.11	N/A
SIRT3	ENST00000382743.4	sirtuin 3 	408	2	0	2	0	2	hsa-miR-3173-3p				-0.09	-0.33	N/A
FBLIM1	ENST00000375771.1	filamin binding LIM protein 1 	581	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
CABP7	ENST00000216144.3	calcium binding protein 7 	12	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.09	N/A
LIN28B	ENST00000345080.4	lin-28 homolog B (C. elegans) 	118	1	1	0	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
N4BP2	ENST00000261435.6	NEDD4 binding protein 2 	16	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	1	1	0	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
MIER2	ENST00000264819.4	mesoderm induction early response 1, family member 2 	137	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
SHPRH	ENST00000367505.2	SNF2 histone linker PHD RING helicase, E3 ubiquitin protein ligase 	757	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
FCRL3	ENST00000368184.3	Fc receptor-like 3 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
TMEM108	ENST00000321871.6	transmembrane protein 108 	31	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.17	N/A
AKT1S1	ENST00000391833.1	AKT1 substrate 1 (proline-rich) 	754	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
ZFHX3	ENST00000268489.5	zinc finger homeobox 3 	57	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
ATP1B2	ENST00000250111.4	ATPase, Na+/K+ transporting, beta 2 polypeptide 	34	3	0	3	0	2	hsa-miR-6891-5p				-0.09	-0.77	N/A
EXOC5	ENST00000413566.2	exocyst complex component 5 	242	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
UBIAD1	ENST00000376810.5	UbiA prenyltransferase domain containing 1 	303	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.20	N/A
ABCB8	ENST00000356058.4	ATP-binding cassette, sub-family B (MDR/TAP), member 8 	199	2	1	1	0	0	hsa-miR-3173-3p				-0.09	-0.14	N/A
GPR137C	ENST00000321662.6	G protein-coupled receptor 137C 	110	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.10	N/A
MOB3B	ENST00000262244.5	MOB kinase activator 3B 	52	2	0	2	0	1	hsa-miR-6891-5p				-0.09	-0.22	N/A
SLC1A4	ENST00000234256.3	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 	380	2	0	2	0	1	hsa-miR-6891-5p				-0.09	-0.11	N/A
NFKB2	ENST00000369966.3	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) 	364	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
AKAP5	ENST00000394718.4	A kinase (PRKA) anchor protein 5 	75	1	0	0	1	1	hsa-miR-3173-3p				-0.09	-0.10	N/A
ADAM28	ENST00000265769.4	ADAM metallopeptidase domain 28 	5	2	0	0	2	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
TTC14	ENST00000412756.2	tetratricopeptide repeat domain 14 	99	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
NDUFA11	ENST00000592634.1	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa 	32826	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
SORBS3	ENST00000240123.7	sorbin and SH3 domain containing 3 	1126	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
ITPKB	ENST00000272117.3	inositol-trisphosphate 3-kinase B 	5	1	0	1	0	4	hsa-miR-3173-3p				-0.09	-0.09	N/A
ETNK2	ENST00000367201.3	ethanolamine kinase 2 	7	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
ZC3H12C	ENST00000278590.3	zinc finger CCCH-type containing 12C 	150	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.10	N/A
CLDN1	ENST00000295522.3	claudin 1 	153	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.10	N/A
EPHA3	ENST00000494014.1	EPH receptor A3 	100	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.09	N/A
PARP16	ENST00000261888.6	poly (ADP-ribose) polymerase family, member 16 	97	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
FBXO32	ENST00000517956.1	F-box protein 32 	500	2	1	1	0	0	hsa-miR-6891-5p				-0.09	-0.19	N/A
CNTFR	ENST00000351266.4	ciliary neurotrophic factor receptor 	19	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
CARF	ENST00000402905.3	calcium responsive transcription factor 	27	2	0	1	1	0	hsa-miR-3173-3p				-0.09	-0.16	N/A
FAM114A1	ENST00000358869.2	family with sequence similarity 114, member A1 	1504	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
TPRA1	ENST00000296210.7	transmembrane protein, adipocyte asscociated 1 	44	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
NALCN	ENST00000251127.6	sodium leak channel, non-selective 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
COX17	ENST00000261070.2	COX17 cytochrome c oxidase copper chaperone 	40	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.18	N/A
OFD1	ENST00000380550.3	oral-facial-digital syndrome 1 	70	1	1	0	0	1	hsa-miR-6891-5p				-0.09	-0.73	N/A
TRIM33	ENST00000358465.2	tripartite motif containing 33 	201	2	0	2	0	1	hsa-miR-3173-3p				-0.09	-0.12	N/A
ASIC1	ENST00000228468.4	acid-sensing (proton-gated) ion channel 1 	111	1	0	1	0	1	hsa-miR-3173-3p				-0.09	-0.16	N/A
S100PBP	ENST00000373475.5	S100P binding protein 	428	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
C1orf123	ENST00000294360.4	chromosome 1 open reading frame 123 	558	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.14	N/A
EHF	ENST00000257831.3	ets homologous factor 	5	2	0	1	1	0	hsa-miR-3173-3p				-0.09	-0.14	N/A
FUT10	ENST00000327671.5	fucosyltransferase 10 (alpha (1,3) fucosyltransferase) 	124	2	1	1	0	1	hsa-miR-3173-3p				-0.09	-0.40	N/A
EMILIN2	ENST00000254528.3	elastin microfibril interfacer 2 	272	1	0	0	1	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
AMOT	ENST00000304758.1	angiomotin 	515	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.11	N/A
CCDC64	ENST00000397558.2	coiled-coil domain containing 64 	7	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
SH2D7	ENST00000328828.5	SH2 domain containing 7 	5	2	0	2	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
GNAZ	ENST00000248996.4	guanine nucleotide binding protein (G protein), alpha z polypeptide 	50	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
ALKBH4	ENST00000292566.3	alkB, alkylation repair homolog 4 (E. coli) 	54	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.12	N/A
INHBA	ENST00000242208.4	inhibin, beta A 	1260	1	0	0	1	2	hsa-miR-3173-3p				-0.09	-0.11	N/A
HEBP2	ENST00000607197.1	heme binding protein 2 	252	3	1	2	0	2	hsa-miR-6891-5p				-0.09	-0.48	N/A
KCNK3	ENST00000302909.3	potassium channel, subfamily K, member 3 	19	2	0	1	1	2	hsa-miR-3173-3p				-0.09	-0.15	N/A
ARSI	ENST00000328668.7	arylsulfatase family, member I 	19	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.13	N/A
JMJD4	ENST00000366758.3	jumonji domain containing 4 	1570	1	1	0	0	0	hsa-miR-3173-3p				-0.09	-0.10	N/A
GMDS	ENST00000530927.1	GDP-mannose 4,6-dehydratase 	46	1	1	0	0	0	hsa-miR-3173-3p				-0.09	-0.29	N/A
ELMOD2	ENST00000323570.3	ELMO/CED-12 domain containing 2 	32	2	0	1	1	0	hsa-miR-3173-3p				-0.09	-0.16	N/A
IQCK	ENST00000320394.6	IQ motif containing K 	42	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
MN1	ENST00000302326.4	meningioma (disrupted in balanced translocation) 1 	15	1	0	0	1	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
P2RY8	ENST00000381297.4	purinergic receptor P2Y, G-protein coupled, 8 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
ERVV-1	ENST00000602168.1	endogenous retrovirus group V, member 1 	5	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
ZNF862	ENST00000223210.4	zinc finger protein 862 	7	2	0	2	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
SHISA9	ENST00000558583.1	shisa family member 9 	5	1	0	1	0	2	hsa-miR-3173-3p				-0.09	-0.09	N/A
UPF3B	ENST00000276201.2	UPF3 regulator of nonsense transcripts homolog B (yeast) 	11	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.22	N/A
CELF2	ENST00000379261.4	CUGBP, Elav-like family member 2 	45	1	0	1	0	3	hsa-miR-3173-3p				-0.09	-0.09	N/A
CDHR1	ENST00000372117.3	cadherin-related family member 1 	13	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
CXCR3	ENST00000373691.4	chemokine (C-X-C motif) receptor 3 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
TMEM125	ENST00000439858.1	transmembrane protein 125 	5	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
KCNJ15	ENST00000328656.4	potassium inwardly-rectifying channel, subfamily J, member 15 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
LARP1	ENST00000336314.4	La ribonucleoprotein domain family, member 1 	4979	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
POLR2F	ENST00000442738.2	polymerase (RNA) II (DNA directed) polypeptide F 	134	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.20	N/A
CMTM6	ENST00000205636.3	CKLF-like MARVEL transmembrane domain containing 6 	169	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.15	N/A
NAGA	ENST00000396398.3	N-acetylgalactosaminidase, alpha- 	841	2	0	2	0	0	hsa-miR-6891-5p				-0.09	-0.11	N/A
AL354993.1	ENST00000439873.2	Cell growth-inhibiting protein 7; HCG1784586; Uncharacterized protein  	9	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.20	N/A
PLAC8	ENST00000311507.4	placenta-specific 8 	212	2	0	1	1	4	hsa-miR-3173-3p				-0.09	-0.76	N/A
TANC2	ENST00000424789.2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 	155	2	0	1	1	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
RALA	ENST00000005257.2	v-ral simian leukemia viral oncogene homolog A (ras related) 	21	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.17	N/A
OXTR	ENST00000316793.3	oxytocin receptor 	24	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
HECA	ENST00000367658.2	headcase homolog (Drosophila) 	783	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
CXorf56	ENST00000320339.4	chromosome X open reading frame 56 	279	1	0	0	1	1	hsa-miR-3173-3p				-0.09	-0.18	N/A
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	1	0	1	0	2	hsa-miR-3173-3p				-0.09	-0.19	N/A
TMEM151A	ENST00000327259.4	transmembrane protein 151A 	163	1	0	1	0	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
POM121C	ENST00000257665.5	POM121 transmembrane nucleoporin C 	5	1	0	1	0	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
RALBP1	ENST00000383432.3	ralA binding protein 1 	134	1	0	1	0	3	hsa-miR-6891-5p				-0.09	-0.09	N/A
MBD6	ENST00000355673.3	methyl-CpG binding domain protein 6 	24	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
MRPL3	ENST00000264995.3	mitochondrial ribosomal protein L3 	943	1	1	0	0	1	hsa-miR-6891-5p				-0.09	-0.15	N/A
SCARB2	ENST00000264896.2	scavenger receptor class B, member 2 	5609	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
NIPAL1	ENST00000295461.5	NIPA-like domain containing 1 	137	1	0	1	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
SENP8	ENST00000544411.1	SUMO/sentrin specific peptidase family member 8 	80	1	1	0	0	0	hsa-miR-3173-3p				-0.09	-0.41	N/A
ST6GAL1	ENST00000169298.3	ST6 beta-galactosamide alpha-2,6-sialyltranferase 1 	549	1	0	1	0	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
ZIC3	ENST00000287538.5	Zic family member 3 	9	1	0	1	0	2	hsa-miR-3173-3p				-0.09	-0.17	N/A
PPP2R3A	ENST00000264977.3	protein phosphatase 2, regulatory subunit B'', alpha 	32	2	0	1	1	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
CD2AP	ENST00000359314.5	CD2-associated protein 	145	1	0	0	1	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
C15orf38-AP3S2	ENST00000398333.3	C15orf38-AP3S2 readthrough 	985	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.15	N/A
STOX2	ENST00000308497.4	storkhead box 2 	379	2	0	2	0	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
ICOSLG	ENST00000407780.3	inducible T-cell co-stimulator ligand 	47	1	0	1	0	2	hsa-miR-6891-5p				-0.09	-0.11	N/A
TRIM55	ENST00000276573.7	tripartite motif containing 55 	5	1	0	1	0	1	hsa-miR-3173-3p				-0.09	-0.30	N/A
CSNK2A1	ENST00000349736.5	casein kinase 2, alpha 1 polypeptide 	1927	3	1	1	1	1	hsa-miR-3173-3p				-0.09	-0.24	N/A
PRKAA2	ENST00000371244.4	protein kinase, AMP-activated, alpha 2 catalytic subunit 	561	2	0	1	1	0	hsa-miR-6891-5p				-0.09	-0.10	N/A
PLEKHA4	ENST00000355496.5	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4 	88	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
PRX	ENST00000291825.7	periaxin 	17	1	0	0	1	1	hsa-miR-6891-5p				-0.09	-0.09	N/A
RAD21	ENST00000297338.2	RAD21 homolog (S. pombe) 	5	1	0	0	1	1	hsa-miR-3173-3p				-0.09	-0.09	N/A
FAM228A	ENST00000295150.3	family with sequence similarity 228, member A 	8	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
C14orf105	ENST00000216445.3	chromosome 14 open reading frame 105 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
ELOVL7	ENST00000508821.1	ELOVL fatty acid elongase 7 	52	1	0	0	1	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
BTN2A2	ENST00000432533.2	butyrophilin, subfamily 2, member A2 	125	2	0	0	2	2	hsa-miR-3173-3p				-0.09	-0.31	N/A
PLCXD3	ENST00000377801.3	phosphatidylinositol-specific phospholipase C, X domain containing 3 	81	1	0	1	0	0	hsa-miR-3173-3p				-0.09	-0.09	N/A
CYC1	ENST00000318911.4	cytochrome c-1 	2640	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
FKRP	ENST00000318584.5	fukutin related protein 	989	1	0	1	0	0	hsa-miR-6891-5p				-0.09	-0.09	N/A
KIAA1147	ENST00000536163.1	KIAA1147 	73	1	0	1	0	3	hsa-miR-6891-5p				-0.08	-0.12	N/A
RANBP10	ENST00000317506.3	RAN binding protein 10 	140	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.09	N/A
PPP1R11	ENST00000376773.1	protein phosphatase 1, regulatory (inhibitor) subunit 11 	17	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.23	N/A
PHF20	ENST00000439301.1	PHD finger protein 20 	191	1	0	0	1	3	hsa-miR-3173-3p				-0.08	-0.09	N/A
ZNF778	ENST00000433976.2	zinc finger protein 778 	11	1	0	0	1	1	hsa-miR-6891-5p				-0.08	-0.16	N/A
R3HCC1	ENST00000265806.6	R3H domain and coiled-coil containing 1 	112	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.13	N/A
FAM78A	ENST00000372269.3	family with sequence similarity 78, member A 	7	1	0	1	0	6	hsa-miR-6891-5p				-0.08	-0.11	N/A
CAPN2	ENST00000295006.5	calpain 2, (m/II) large subunit 	1090	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.12	N/A
NPTXR	ENST00000333039.2	neuronal pentraxin receptor 	578	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
ARHGEF5	ENST00000056217.5	Rho guanine nucleotide exchange factor (GEF) 5 	200	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
RSPH3	ENST00000367069.2	radial spoke 3 homolog (Chlamydomonas) 	59	1	0	0	1	2	hsa-miR-3173-3p				-0.08	-0.08	N/A
BCL11B	ENST00000357195.3	B-cell CLL/lymphoma 11B (zinc finger protein) 	73	1	0	1	0	3	hsa-miR-6891-5p				-0.08	-0.08	N/A
AMZ1	ENST00000312371.4	archaelysin family metallopeptidase 1 	5	1	0	1	0	4	hsa-miR-3173-3p				-0.08	-0.08	N/A
BCAS1	ENST00000371440.3	breast carcinoma amplified sequence 1 	0	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
SYDE2	ENST00000341460.5	synapse defective 1, Rho GTPase, homolog 2 (C. elegans) 	72	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.09	N/A
DIAPH3	ENST00000400324.4	diaphanous-related formin 3 	157	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.15	N/A
HMGA2	ENST00000403681.2	high mobility group AT-hook 2 	8021	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
FRMD5	ENST00000484674.1	FERM domain containing 5 	161	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.23	N/A
STARD13	ENST00000336934.5	StAR-related lipid transfer (START) domain containing 13 	314	1	1	0	0	0	hsa-miR-3173-3p				-0.08	-0.12	N/A
FRK	ENST00000606080.1	fyn-related kinase 	37	3	0	3	0	4	hsa-miR-6891-5p				-0.08	-0.19	N/A
ERN1	ENST00000433197.3	endoplasmic reticulum to nucleus signaling 1 	182	2	0	2	0	1	hsa-miR-3173-3p				-0.08	-0.09	N/A
BANK1	ENST00000504592.1	B-cell scaffold protein with ankyrin repeats 1 	22	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.18	N/A
HEYL	ENST00000372852.3	hairy/enhancer-of-split related with YRPW motif-like 	37	3	0	3	0	4	hsa-miR-6891-5p				-0.08	-0.44	N/A
ZC3H11A	ENST00000332127.4	zinc finger CCCH-type containing 11A 	71	1	0	1	0	1	hsa-miR-6891-5p				-0.08	-0.08	N/A
ATG9B	ENST00000605938.1	autophagy related 9B 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
JAKMIP3	ENST00000298622.4	Janus kinase and microtubule interacting protein 3 	5	1	0	0	1	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
BNC2	ENST00000380672.4	basonuclin 2 	770	1	0	1	0	2	hsa-miR-6891-5p				-0.08	-0.08	N/A
AL020996.1	ENST00000536896.1	Uncharacterized protein  	5	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
CHTOP	ENST00000368694.3	chromatin target of PRMT1 	2499	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.17	N/A
STAM2	ENST00000263904.4	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 	296	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
PPARGC1B	ENST00000309241.5	peroxisome proliferator-activated receptor gamma, coactivator 1 beta 	12	3	0	3	0	2	hsa-miR-6891-5p				-0.08	-0.10	N/A
DPYSL5	ENST00000288699.6	dihydropyrimidinase-like 5 	315	1	0	1	0	2	hsa-miR-6891-5p				-0.08	-0.10	N/A
ZNF558	ENST00000601372.1	zinc finger protein 558 	24	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.10	N/A
RBBP4	ENST00000373493.5	retinoblastoma binding protein 4 	486	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.10	N/A
SLC17A8	ENST00000323346.5	solute carrier family 17 (vesicular glutamate transporter), member 8 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
SESN2	ENST00000253063.3	sestrin 2 	854	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
SPTLC3	ENST00000399002.2	serine palmitoyltransferase, long chain base subunit 3 	24	1	0	1	0	1	hsa-miR-3173-3p				-0.08	-0.08	N/A
NFXL1	ENST00000381538.3	nuclear transcription factor, X-box binding-like 1 	71	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.15	N/A
AC007040.11	ENST00000606025.1		12	1	0	1	0	4	hsa-miR-6891-5p				-0.08	-0.08	N/A
CORT	ENST00000377049.3	cortistatin 	104	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.38	N/A
MITF	ENST00000328528.6	microphthalmia-associated transcription factor 	593	1	0	0	1	0	hsa-miR-6891-5p				-0.08	-0.09	N/A
GPN2	ENST00000374135.4	GPN-loop GTPase 2 	97	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.10	N/A
BTBD7	ENST00000334746.5	BTB (POZ) domain containing 7 	590	1	0	1	0	3	hsa-miR-6891-5p				-0.08	-0.10	N/A
NUDT11	ENST00000375992.3	nudix (nucleoside diphosphate linked moiety X)-type motif 11 	28	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.14	N/A
LHX4	ENST00000263726.2	LIM homeobox 4 	13	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.17	N/A
KPNA2	ENST00000330459.3	karyopherin alpha 2 (RAG cohort 1, importin alpha 1) 	254	1	0	0	1	1	hsa-miR-6891-5p				-0.08	-0.14	N/A
CYFIP2	ENST00000318218.6	cytoplasmic FMR1 interacting protein 2 	303	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
TLR4	ENST00000355622.6	toll-like receptor 4 	47	4	0	2	2	4	hsa-miR-3173-3p				-0.08	-0.21	N/A
KLF16	ENST00000250916.4	Kruppel-like factor 16 	5	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
KCNJ2	ENST00000243457.3	potassium inwardly-rectifying channel, subfamily J, member 2 	5	2	0	1	1	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
ZNF624	ENST00000311331.7	zinc finger protein 624 	167	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
KIAA1644	ENST00000381176.4	KIAA1644 	10	1	0	1	0	1	hsa-miR-3173-3p				-0.08	-0.08	N/A
RNMT	ENST00000383314.2	RNA (guanine-7-) methyltransferase 	64	2	0	1	1	1	hsa-miR-6891-5p				-0.08	-0.12	N/A
GALC	ENST00000261304.2	galactosylceramidase 	94	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
TIAL1	ENST00000369093.2	TIA1 cytotoxic granule-associated RNA binding protein-like 1 	1342	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.21	N/A
JAM3	ENST00000299106.4	junctional adhesion molecule 3 	85	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.09	N/A
MS4A2	ENST00000278888.3	membrane-spanning 4-domains, subfamily A, member 2 	5	1	1	0	0	1	hsa-miR-3173-3p				-0.08	-0.48	N/A
BAX	ENST00000293288.8	BCL2-associated X protein 	3455	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
MAP2K1	ENST00000307102.5	mitogen-activated protein kinase kinase 1 	8	1	0	1	0	1	hsa-miR-6891-5p				-0.08	-0.08	N/A
TTC5	ENST00000258821.3	tetratricopeptide repeat domain 5 	11	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.12	N/A
HS6ST3	ENST00000376705.2	heparan sulfate 6-O-sulfotransferase 3 	598	1	0	1	0	3	hsa-miR-6891-5p				-0.08	-0.08	N/A
HGSNAT	ENST00000379644.4	heparan-alpha-glucosaminide N-acetyltransferase 	865	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
ITGAL	ENST00000356798.6	integrin, alpha L (antigen CD11A (p180), lymphocyte function-associated antigen 1; alpha polypeptide) 	340	1	0	1	0	2	hsa-miR-3173-3p				-0.08	-0.08	N/A
CACNA1E	ENST00000526775.1	calcium channel, voltage-dependent, R type, alpha 1E subunit 	5	3	2	1	0	4	hsa-miR-3173-3p				-0.08	-0.08	N/A
FOXI2	ENST00000388920.4	forkhead box I2 	5	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
TMEM248	ENST00000341567.4	transmembrane protein 248 	3207	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.09	N/A
GDPD5	ENST00000443276.2	glycerophosphodiester phosphodiesterase domain containing 5 	8	1	0	1	0	2	hsa-miR-6891-5p				-0.08	-0.08	N/A
KLHL9	ENST00000359039.4	kelch-like family member 9 	222	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.09	N/A
PODXL	ENST00000541194.1	podocalyxin-like 	2928	1	0	1	0	1	hsa-miR-3173-3p				-0.08	-0.08	N/A
EIF4EBP2	ENST00000373218.4	eukaryotic translation initiation factor 4E binding protein 2 	690	1	0	1	0	1	hsa-miR-6891-5p				-0.08	-0.11	N/A
NLN	ENST00000380985.5	neurolysin (metallopeptidase M3 family) 	885	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.11	N/A
RARA	ENST00000425707.3	retinoic acid receptor, alpha 	560	2	1	1	0	2	hsa-miR-3173-3p				-0.08	-0.29	N/A
RELA	ENST00000525693.1	v-rel avian reticuloendotheliosis viral oncogene homolog A 	1707	1	0	1	0	0	hsa-miR-6891-5p				-0.08	-0.08	N/A
ERAP2	ENST00000437043.3	endoplasmic reticulum aminopeptidase 2 	19	1	0	1	0	0	hsa-miR-3173-3p				-0.08	-0.09	N/A
PLD1	ENST00000342215.6	phospholipase D1, phosphatidylcholine-specific 	128	1	0	0	1	0	hsa-miR-3173-3p				-0.08	-0.08	N/A
TEAD3	ENST00000402886.3	TEA domain family member 3 	137	1	0	0	1	1	hsa-miR-3173-3p				-0.08	-0.08	N/A
NAA60	ENST00000610180.1	N-alpha-acetyltransferase 60  	1339	1	0	1	0	2	hsa-miR-6891-5p				-0.08	-0.08	N/A
TWIST1	ENST00000242261.5	twist basic helix-loop-helix transcription factor 1 	190	1	0	1	0	1	hsa-miR-3173-3p				-0.08	-0.25	N/A
