Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
SPRED3	ENST00000587013.1	sprouty-related, EVH1 domain containing 3 	42	1	0	0	1	0	hsa-miR-1185-5p	0.0044	0.0315	0.1954	-0.10	-0.11	N/A
GOLGA8N	ENST00000448387.2	golgin A8 family, member N 	0	1	0	0	1	0	hsa-miR-1185-5p	0.0078	0.0563	0.3509	-0.10	-0.10	N/A
ARHGAP19-SLIT1	ENST00000453547.2	ARHGAP19-SLIT1 readthrough (NMD candidate) 	15	2	0	0	2	0	hsa-miR-1185-5p	0.0082	0.0598	0.3919	-0.10	-0.10	N/A
SHPK	ENST00000225519.3	sedoheptulokinase 	40	1	0	0	1	1	hsa-miR-1185-5p	0.0136	0.0953	0.5140	-0.10	-0.10	N/A
TNPO1	ENST00000337273.5	transportin 1 	2041	1	0	1	0	1	hsa-miR-1185-5p	0.0124	0.0872	0.4941	-0.10	-0.14	N/A
PPP6C	ENST00000373547.4	protein phosphatase 6, catalytic subunit 	346	1	0	1	0	1	hsa-miR-1185-5p	0.0063	0.0431	0.2170	-0.10	-0.22	N/A
LRRC1	ENST00000370888.1	leucine rich repeat containing 1 	343	1	0	1	0	1	hsa-miR-1185-5p	0.0100	0.0667	0.3005	-0.10	-0.28	N/A
NAV1	ENST00000295624.6	neuron navigator 1 	702	2	0	0	2	1	hsa-miR-1185-5p	0.0174	0.1268	0.8533	-0.10	-0.14	N/A
PSMA5	ENST00000271308.4	proteasome (prosome, macropain) subunit, alpha type, 5 	60	1	1	0	0	0	hsa-miR-1185-5p	0.0080	0.0550	0.2929	-0.10	-0.44	N/A
CDCA5	ENST00000275517.3	cell division cycle associated 5 	103	1	0	1	0	0	hsa-miR-1185-5p	0.0079	0.0564	0.3469	-0.10	-0.10	N/A
ATAD2B	ENST00000238789.5	ATPase family, AAA domain containing 2B 	11	1	0	1	0	0	hsa-miR-1185-5p	0.0115	0.0826	0.5029	-0.10	-0.10	N/A
FNIP2	ENST00000264433.6	folliculin interacting protein 2 	266	1	0	0	1	0	hsa-miR-1185-5p	0.0092	0.0660	0.4007	-0.10	-0.16	N/A
TMED8	ENST00000216468.7	transmembrane emp24 protein transport domain containing 8 	53	1	0	0	1	0	hsa-miR-1185-5p	0.0086	0.0628	0.4257	-0.10	-0.12	N/A
GOLGA6C	ENST00000300576.5	golgin A6 family, member C 	0	1	0	0	1	0	hsa-miR-1185-5p	0.0119	0.0863	0.5565	-0.10	-0.10	N/A
SAMD12	ENST00000409003.4	sterile alpha motif domain containing 12 	57	1	0	0	1	0	hsa-miR-1185-5p	0.0071	0.0520	0.3520	-0.10	-0.10	N/A
FAM9C	ENST00000542843.1	family with sequence similarity 9, member C 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0076	0.0550	0.3455	-0.10	-0.10	N/A
FDXR	ENST00000455107.2	ferredoxin reductase 	224	1	0	0	1	0	hsa-miR-1185-5p	0.0036	0.0266	0.1814	-0.10	-0.10	N/A
CD209	ENST00000301357.8	CD209 molecule 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0049	0.0358	0.2427	-0.10	-0.10	N/A
SEPHS1	ENST00000545675.1	selenophosphate synthetase 1 	281	1	0	0	1	0	hsa-miR-1185-5p	0.0025	0.0183	0.1271	-0.10	-0.11	N/A
HELZ	ENST00000358691.5	helicase with zinc finger 	571	1	0	0	1	0	hsa-miR-1185-5p	0.0187	0.1350	0.8769	-0.10	-0.14	N/A
ZC3H12C	ENST00000278590.3	zinc finger CCCH-type containing 12C 	150	1	0	1	0	0	hsa-miR-1185-5p	0.0223	0.1503	0.7479	-0.10	-0.15	N/A
LPHN1	ENST00000340736.6	latrophilin 1 	49	2	1	1	0	0	hsa-miR-1185-5p	0.0163	0.1102	0.5329	-0.10	-0.16	N/A
KPNB1	ENST00000290158.4	karyopherin (importin) beta 1 	465	1	0	1	0	1	hsa-miR-1185-5p	0.0116	0.0824	0.4928	-0.10	-0.14	N/A
TGFA	ENST00000295400.6	transforming growth factor, alpha 	36	1	0	1	0	0	hsa-miR-1185-5p	0.0159	0.1098	0.5544	-0.10	-0.10	N/A
RAPGEF5	ENST00000401957.2	Rap guanine nucleotide exchange factor (GEF) 5 	32	1	0	0	1	1	hsa-miR-1185-5p	0.0131	0.0916	0.4969	-0.10	-0.10	N/A
MTR	ENST00000366577.5	5-methyltetrahydrofolate-homocysteine methyltransferase 	378	1	0	0	1	2	hsa-miR-1185-5p	0.0075	0.0538	0.3368	-0.10	-0.10	N/A
THRA	ENST00000450525.2	thyroid hormone receptor, alpha 	547	2	0	2	0	2	hsa-miR-1185-5p	0.0159	0.1122	0.6407	-0.10	-0.17	N/A
UACA	ENST00000322954.6	uveal autoantigen with coiled-coil domains and ankyrin repeats 	82	1	0	0	1	1	hsa-miR-1185-5p	0.0037	0.0271	0.1762	-0.10	-0.14	N/A
DUSP2	ENST00000288943.4	dual specificity phosphatase 2 	41	1	1	0	0	1	hsa-miR-1185-5p	0.0189	0.1177	0.4742	-0.10	-0.25	N/A
IGF2BP1	ENST00000290341.3	insulin-like growth factor 2 mRNA binding protein 1 	460	1	0	0	1	0	hsa-miR-1185-5p	0.0065	0.0462	0.2711	-0.10	-0.15	N/A
FRK	ENST00000606080.1	fyn-related kinase 	37	2	0	2	0	2	hsa-miR-1185-5p	0.0254	0.1754	0.9640	-0.10	-0.25	N/A
NRG1	ENST00000341377.5	neuregulin 1 	113	1	1	0	0	0	hsa-miR-1185-5p	0.0165	0.1129	0.5597	-0.10	-0.10	N/A
ZNF71	ENST00000328070.6	zinc finger protein 71 	152	1	0	0	1	1	hsa-miR-1185-5p	0.0164	0.1095	0.4893	-0.10	-0.15	N/A
MAVS	ENST00000428216.2	mitochondrial antiviral signaling protein 	211	1	0	0	1	2	hsa-miR-1185-5p	0.0118	0.0858	0.5625	-0.10	-0.14	N/A
RASSF8	ENST00000541490.1	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 	1290	1	0	0	1	1	hsa-miR-1185-5p	0.0139	0.0995	0.6084	-0.10	-0.10	N/A
SP110	ENST00000258381.6	SP110 nuclear body protein 	19	1	0	1	0	0	hsa-miR-1185-5p	0.0230	0.1503	0.6545	-0.10	-0.13	N/A
RAB3GAP2	ENST00000358951.2	RAB3 GTPase activating protein subunit 2 (non-catalytic) 	461	1	0	0	1	0	hsa-miR-1185-5p	0.0037	0.0269	0.1785	-0.10	-0.18	N/A
ZNF35	ENST00000396056.2	zinc finger protein 35 	71	2	1	0	1	1	hsa-miR-1185-5p	0.0181	0.1145	0.4602	-0.10	-0.23	N/A
PTPRH	ENST00000376350.3	protein tyrosine phosphatase, receptor type, H 	21	1	0	0	1	0	hsa-miR-1185-5p	0.0026	0.0192	0.1342	-0.10	-0.10	N/A
SLC5A9	ENST00000236495.5	solute carrier family 5 (sodium/sugar cotransporter), member 9 	291	1	0	1	0	0	hsa-miR-1185-5p	0.0127	0.0897	0.5062	-0.10	-0.10	N/A
KSR2	ENST00000425217.1	kinase suppressor of ras 2 	22	4	1	0	3	2	hsa-miR-1185-5p	0.0400	0.2842	1.6806	-0.10	-0.10	N/A
ZNF845	ENST00000458035.1	zinc finger protein 845 	67	1	0	1	0	0	hsa-miR-1185-5p	0.0076	0.0515	0.2394	-0.09	-0.20	N/A
ALKBH5	ENST00000399138.4	alkB, alkylation repair homolog 5 (E. coli) 	2211	1	0	0	1	0	hsa-miR-1185-5p	0.0065	0.0472	0.2977	-0.09	-0.10	N/A
GAN	ENST00000568107.2	gigaxonin 	185	1	0	0	1	3	hsa-miR-1185-5p	0.0144	0.1041	0.6623	-0.09	-0.16	N/A
TRPV2	ENST00000338560.7	transient receptor potential cation channel, subfamily V, member 2 	22341	1	0	0	1	1	hsa-miR-1185-5p	0.0130	0.0937	0.6010	-0.09	-0.09	N/A
METTL20	ENST00000357721.3	methyltransferase like 20 	47	2	1	0	1	1	hsa-miR-1185-5p	0.0066	0.0459	0.2420	-0.09	-0.31	N/A
NRSN2	ENST00000382291.3	neurensin 2 	101	1	0	0	1	0	hsa-miR-1185-5p	0.0056	0.0406	0.2737	-0.09	-0.10	N/A
USP47	ENST00000339865.5	ubiquitin specific peptidase 47 	665	1	0	0	1	1	hsa-miR-1185-5p	0.0040	0.0284	0.1728	-0.09	-0.19	N/A
FUT4	ENST00000358752.2	fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific) 	354	2	1	0	1	1	hsa-miR-1185-5p	0.0061	0.0442	0.2813	-0.09	-0.33	N/A
HMGXB3	ENST00000503427.1	HMG box domain containing 3 	26	1	0	1	0	0	hsa-miR-1185-5p	0.0186	0.1232	0.5344	-0.09	-0.12	N/A
PCSK7	ENST00000320934.3	proprotein convertase subtilisin/kexin type 7 	92	1	0	0	1	1	hsa-miR-1185-5p	0.0052	0.0379	0.2523	-0.09	-0.09	N/A
KIF26B	ENST00000366518.4	kinesin family member 26B 	25	1	0	0	1	1	hsa-miR-1185-5p	0.0076	0.0558	0.3849	-0.09	-0.09	N/A
ADAMTS16	ENST00000274181.7	ADAM metallopeptidase with thrombospondin type 1 motif, 16 	12	1	0	0	1	0	hsa-miR-1185-5p	0.0043	0.0312	0.2032	-0.09	-0.09	N/A
H3F3C	ENST00000340398.3	H3 histone, family 3C 	7	1	0	0	1	0	hsa-miR-1185-5p	0.0024	0.0167	0.0934	-0.09	-0.30	N/A
STARD3NL	ENST00000009041.7	STARD3 N-terminal like 	1911	1	0	0	1	2	hsa-miR-1185-5p	0.0055	0.0393	0.2319	-0.09	-0.20	N/A
C19orf55	ENST00000544099.1	chromosome 19 open reading frame 55 	59	1	0	0	1	2	hsa-miR-1185-5p	0.0067	0.0473	0.2693	-0.09	-0.21	N/A
GCLM	ENST00000370238.3	glutamate-cysteine ligase, modifier subunit 	809	1	0	0	1	0	hsa-miR-1185-5p	0.0029	0.0205	0.1159	-0.09	-0.23	N/A
HSD17B13	ENST00000302219.6	hydroxysteroid (17-beta) dehydrogenase 13 	11	1	0	1	0	0	hsa-miR-1185-5p	0.0056	0.0390	0.2092	-0.09	-0.22	N/A
TBC1D3H	ENST00000394359.3	TBC1 domain family, member 3H 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0039	0.0281	0.1800	-0.09	-0.30	N/A
C11orf58	ENST00000228136.4	chromosome 11 open reading frame 58 	1782	2	1	1	0	1	hsa-miR-1185-5p	0.0080	0.0499	0.1765	-0.09	-0.63	N/A
RPTN	ENST00000316073.3	repetin 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0077	0.0546	0.3205	-0.09	-0.09	N/A
ATP8B4	ENST00000284509.6	ATPase, class I, type 8B, member 4 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0039	0.0284	0.1777	-0.09	-0.09	N/A
SLC1A2	ENST00000278379.3	solute carrier family 1 (glial high affinity glutamate transporter), member 2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0221	0.1583	0.9791	-0.09	-0.09	N/A
SLC17A5	ENST00000355773.5	solute carrier family 17 (acidic sugar transporter), member 5 	166	1	0	0	1	2	hsa-miR-1185-5p	0.0069	0.0496	0.3119	-0.09	-0.20	N/A
WDR41	ENST00000296679.4	WD repeat domain 41 	313	2	0	1	1	0	hsa-miR-1185-5p	0.0043	0.0309	0.1793	-0.09	-0.20	N/A
MDN1	ENST00000369393.3	MDN1, midasin homolog (yeast) 	42	2	0	2	0	0	hsa-miR-1185-5p	0.0407	0.2645	1.1657	-0.09	-0.25	N/A
PRKG2	ENST00000395578.1	protein kinase, cGMP-dependent, type II 	15	1	0	1	0	0	hsa-miR-1185-5p	0.0164	0.1154	0.6485	-0.09	-0.14	N/A
FAM111B	ENST00000411426.1	family with sequence similarity 111, member B 	39	1	0	0	1	1	hsa-miR-1185-5p	0.0049	0.0357	0.2372	-0.09	-0.23	N/A
DOCK3	ENST00000266037.9	dedicator of cytokinesis 3 	47	1	0	0	1	0	hsa-miR-1185-5p	0.0078	0.0569	0.3724	-0.09	-0.09	N/A
MMP8	ENST00000236826.3	matrix metallopeptidase 8 (neutrophil collagenase) 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0085	0.0605	0.3447	-0.09	-0.09	N/A
AC132186.1	ENST00000544589.1	CDNA FLJ27243 fis, clone SYN08134; Uncharacterized protein  	5	1	0	0	1	0	hsa-miR-1185-5p	0.0042	0.0309	0.2118	-0.09	-0.09	N/A
CMTM6	ENST00000205636.3	CKLF-like MARVEL transmembrane domain containing 6 	169	1	0	1	0	0	hsa-miR-1185-5p	0.0090	0.0605	0.2716	-0.09	-0.15	N/A
NR2C2	ENST00000425241.1	nuclear receptor subfamily 2, group C, member 2 	227	1	0	1	0	1	hsa-miR-1185-5p	0.0125	0.0875	0.4892	-0.09	-0.14	N/A
DDX52	ENST00000349699.2	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 	865	2	0	0	2	1	hsa-miR-1185-5p	0.0061	0.0442	0.2832	-0.09	-0.39	N/A
GATAD2A	ENST00000360315.3	GATA zinc finger domain containing 2A 	986	1	1	0	0	0	hsa-miR-1185-5p	0.0131	0.0844	0.3192	-0.09	-0.16	N/A
NLRC5	ENST00000436936.1	NLR family, CARD domain containing 5 	47	1	0	0	1	0	hsa-miR-1185-5p	0.0078	0.0563	0.3584	-0.09	-0.10	N/A
RAB27A	ENST00000396307.2	RAB27A, member RAS oncogene family 	181	1	0	0	1	0	hsa-miR-1185-5p	0.0043	0.0317	0.2145	-0.09	-0.09	N/A
ARHGEF39	ENST00000343259.3	Rho guanine nucleotide exchange factor (GEF) 39 	141	1	0	0	1	0	hsa-miR-1185-5p	0.0043	0.0318	0.2184	-0.09	-0.24	N/A
PEAK1	ENST00000312493.4	pseudopodium-enriched atypical kinase 1 	209	1	0	0	1	0	hsa-miR-1185-5p	0.0166	0.1209	0.8027	-0.09	-0.10	N/A
PFKFB2	ENST00000367080.3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 	83	2	1	1	0	1	hsa-miR-1185-5p	0.0432	0.2852	1.3079	-0.09	-0.09	N/A
DTX4	ENST00000227451.3	deltex homolog 4 (Drosophila) 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0160	0.1142	0.6869	-0.09	-0.09	N/A
RAB11B	ENST00000328024.6	RAB11B, member RAS oncogene family 	920	1	0	1	0	0	hsa-miR-1185-5p	0.0139	0.0959	0.4835	-0.09	-0.09	N/A
GABRG1	ENST00000295452.4	gamma-aminobutyric acid (GABA) A receptor, gamma 1 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0128	0.0901	0.4997	-0.09	-0.09	N/A
ERAP1	ENST00000443439.2	endoplasmic reticulum aminopeptidase 1 	133	1	0	0	1	0	hsa-miR-1185-5p	0.0066	0.0486	0.3392	-0.09	-0.09	N/A
HHIP	ENST00000296575.3	hedgehog interacting protein 	65	1	0	1	0	1	hsa-miR-1185-5p	0.0132	0.0896	0.4534	-0.09	-0.22	N/A
PPP2R1B	ENST00000527614.1	protein phosphatase 2, regulatory subunit A, beta 	341	2	0	1	1	0	hsa-miR-1185-5p	0.0043	0.0308	0.1849	-0.09	-0.21	N/A
TTBK2	ENST00000267890.6	tau tubulin kinase 2 	18	2	0	0	2	0	hsa-miR-1185-5p	0.0078	0.0567	0.3833	-0.09	-0.10	N/A
MED17	ENST00000251871.3	mediator complex subunit 17 	197	1	0	0	1	0	hsa-miR-1185-5p	0.0079	0.0569	0.3564	-0.09	-0.14	N/A
FREM2	ENST00000280481.7	FRAS1 related extracellular matrix protein 2 	33	1	0	0	1	2	hsa-miR-1185-5p	0.0156	0.1117	0.6867	-0.09	-0.23	N/A
TGIF2	ENST00000373874.2	TGFB-induced factor homeobox 2 	192	1	0	0	1	0	hsa-miR-1185-5p	0.0032	0.0233	0.1612	-0.09	-0.11	N/A
GBP1	ENST00000370473.4	guanylate binding protein 1, interferon-inducible 	40	1	0	0	1	0	hsa-miR-1185-5p	0.0055	0.0386	0.2181	-0.09	-0.21	N/A
TNPO3	ENST00000393245.1	transportin 3 	30	1	0	0	1	0	hsa-miR-1185-5p	0.0080	0.0584	0.3829	-0.09	-0.16	N/A
FAM114A2	ENST00000351797.4	family with sequence similarity 114, member A2 	385	1	0	1	0	0	hsa-miR-1185-5p	0.0073	0.0491	0.2210	-0.09	-0.23	N/A
TSPAN18	ENST00000340160.3	tetraspanin 18 	332	1	0	1	0	0	hsa-miR-1185-5p	0.0156	0.1080	0.5544	-0.09	-0.09	N/A
CASP14	ENST00000427043.3	caspase 14, apoptosis-related cysteine peptidase 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0077	0.0549	0.3178	-0.09	-0.09	N/A
AMPD2	ENST00000342115.4	adenosine monophosphate deaminase 2 	216	1	0	0	1	0	hsa-miR-1185-5p	0.0045	0.0327	0.2236	-0.09	-0.09	N/A
NWD1	ENST00000524140.2	NACHT and WD repeat domain containing 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0079	0.0562	0.3346	-0.09	-0.09	N/A
SMPD3	ENST00000219334.5	sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II) 	9	1	0	0	1	2	hsa-miR-1185-5p	0.0129	0.0920	0.5421	-0.09	-0.09	N/A
GBA	ENST00000368373.3	glucosidase, beta, acid 	27	1	0	0	1	2	hsa-miR-1185-5p	0.0112	0.0813	0.5213	-0.09	-0.11	N/A
KIAA0319	ENST00000537886.1	KIAA0319 	12	1	0	0	1	0	hsa-miR-1185-5p	0.0076	0.0531	0.2854	-0.09	-0.12	N/A
FAM101B	ENST00000329099.4	family with sequence similarity 101, member B 	126	1	0	0	1	1	hsa-miR-1185-5p	0.0085	0.0605	0.3562	-0.09	-0.11	N/A
TIA1	ENST00000433529.2	TIA1 cytotoxic granule-associated RNA binding protein 	1370	1	0	0	1	0	hsa-miR-1185-5p	0.0026	0.0187	0.1138	-0.09	-0.16	N/A
PSMG4	ENST00000473000.2	proteasome (prosome, macropain) assembly chaperone 4 	1452	1	0	0	1	1	hsa-miR-1185-5p	0.0091	0.0655	0.4133	-0.09	-0.25	N/A
TMEM201	ENST00000340305.5	transmembrane protein 201 	164	1	0	0	1	1	hsa-miR-1185-5p	0.0059	0.0430	0.2858	-0.09	-0.09	N/A
STC2	ENST00000265087.4	stanniocalcin 2 	1112	1	0	1	0	0	hsa-miR-1185-5p	0.0141	0.0980	0.5186	-0.09	-0.09	N/A
ZXDB	ENST00000374888.1	zinc finger, X-linked, duplicated B 	33	2	0	2	0	0	hsa-miR-1185-5p	0.0149	0.1011	0.4812	-0.09	-0.23	N/A
MDGA1	ENST00000297153.7	MAM domain containing glycosylphosphatidylinositol anchor 1 	240	1	0	0	1	2	hsa-miR-1185-5p	0.0110	0.0800	0.5393	-0.09	-0.09	N/A
PTBP2	ENST00000609116.1	polypyrimidine tract binding protein 2 	70	1	0	0	1	0	hsa-miR-1185-5p	0.0073	0.0530	0.3368	-0.09	-0.21	N/A
TRAK1	ENST00000341421.3	trafficking protein, kinesin binding 1 	362	1	0	0	1	1	hsa-miR-1185-5p	0.0090	0.0642	0.3746	-0.09	-0.09	N/A
YIPF6	ENST00000462683.1	Yip1 domain family, member 6 	888	1	0	0	1	1	hsa-miR-1185-5p	0.0028	0.0205	0.1353	-0.09	-0.17	N/A
NAPEPLD	ENST00000417955.1	N-acyl phosphatidylethanolamine phospholipase D 	13	1	0	1	0	0	hsa-miR-1185-5p	0.0140	0.0899	0.3538	-0.09	-0.18	N/A
CREB1	ENST00000432329.2	cAMP responsive element binding protein 1 	295	2	1	0	1	0	hsa-miR-1185-5p	0.0154	0.1010	0.4646	-0.09	-0.38	N/A
SRGAP1	ENST00000355086.3	SLIT-ROBO Rho GTPase activating protein 1 	64	1	0	0	1	1	hsa-miR-1185-5p	0.0071	0.0514	0.3213	-0.09	-0.14	N/A
KRR1	ENST00000229214.4	KRR1, small subunit (SSU) processome component, homolog (yeast) 	380	2	0	2	0	0	hsa-miR-1185-5p	0.0108	0.0690	0.2623	-0.09	-0.47	N/A
WNT8B	ENST00000343737.5	wingless-type MMTV integration site family, member 8B 	25	1	0	0	1	2	hsa-miR-1185-5p	0.0050	0.0367	0.2428	-0.09	-0.18	N/A
CPSF4L	ENST00000344935.4	cleavage and polyadenylation specific factor 4-like 	7	1	1	0	0	0	hsa-miR-1185-5p	0.0052	0.0342	0.1407	-0.09	-0.41	N/A
FAM115C	ENST00000441159.2	family with sequence similarity 115, member C 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0125	0.0903	0.5620	-0.09	-0.09	N/A
WDR36	ENST00000506538.2	WD repeat domain 36 	282	1	0	1	0	0	hsa-miR-1185-5p	0.0270	0.1628	0.5296	-0.09	-0.12	N/A
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	0	1	3	hsa-miR-1185-5p	0.0159	0.1153	0.7598	-0.09	-0.12	N/A
C10orf118	ENST00000543782.1	chromosome 10 open reading frame 118 	146	1	0	0	1	0	hsa-miR-1185-5p	0.0050	0.0362	0.2403	-0.09	-0.10	N/A
TCF12	ENST00000267811.5	transcription factor 12 	101	1	0	1	0	1	hsa-miR-1185-5p	0.0103	0.0736	0.4478	-0.09	-0.13	N/A
RP11-111M22.2	ENST00000530460.1	Homo sapiens putative uncharacterized protein FLJ37770-like (LOC100506127), mRNA. 	18	1	0	0	1	0	hsa-miR-1185-5p	0.0053	0.0381	0.2467	-0.09	-0.15	N/A
RRP15	ENST00000366932.3	ribosomal RNA processing 15 homolog (S. cerevisiae) 	243	1	0	1	0	1	hsa-miR-1185-5p	0.0116	0.0820	0.4697	-0.09	-0.10	N/A
ANKRD50	ENST00000504087.1	ankyrin repeat domain 50 	152	1	1	0	0	0	hsa-miR-1185-5p	0.0127	0.0855	0.3920	-0.09	-0.15	N/A
PAX5	ENST00000358127.4	paired box 5 	5	1	0	0	1	2	hsa-miR-1185-5p	0.0138	0.1005	0.6677	-0.09	-0.09	N/A
LYPLAL1	ENST00000366928.5	lysophospholipase-like 1 	28	1	0	0	1	0	hsa-miR-1185-5p	0.0022	0.0159	0.0926	-0.09	-0.24	N/A
FAM206A	ENST00000322940.6	family with sequence similarity 206, member A 	266	2	0	1	1	0	hsa-miR-1185-5p	0.0052	0.0373	0.2197	-0.09	-0.45	N/A
TBRG1	ENST00000441174.3	transforming growth factor beta regulator 1 	275	1	0	1	0	0	hsa-miR-1185-5p	0.0103	0.0659	0.2519	-0.09	-0.23	N/A
IKZF5	ENST00000368886.5	IKAROS family zinc finger 5 (Pegasus) 	83	1	0	0	1	0	hsa-miR-1185-5p	0.0044	0.0315	0.1869	-0.09	-0.20	N/A
CCND2	ENST00000261254.3	cyclin D2 	66	2	1	0	1	1	hsa-miR-1185-5p	0.0246	0.1714	0.9322	-0.09	-0.10	N/A
RAB22A	ENST00000244040.3	RAB22A, member RAS oncogene family 	484	1	0	0	1	0	hsa-miR-1185-5p	0.0051	0.0366	0.2313	-0.09	-0.13	N/A
VAMP1	ENST00000361716.3	vesicle-associated membrane protein 1 (synaptobrevin 1) 	8	1	0	0	1	0	hsa-miR-1185-5p	0.0013	0.0095	0.0665	-0.09	-0.09	N/A
BEND3	ENST00000369042.1	BEN domain containing 3 	13	1	0	0	1	0	hsa-miR-1185-5p	0.0108	0.0768	0.4441	-0.09	-0.09	N/A
B3GALT5	ENST00000380620.4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0183	0.1279	0.6977	-0.09	-0.09	N/A
FAM129A	ENST00000367511.3	family with sequence similarity 129, member A 	213	1	0	0	1	0	hsa-miR-1185-5p	0.0040	0.0286	0.1824	-0.08	-0.09	N/A
MAT2A	ENST00000306434.3	methionine adenosyltransferase II, alpha 	8	1	0	1	0	0	hsa-miR-1185-5p	0.0085	0.0576	0.2674	-0.08	-0.14	N/A
ZMAT3	ENST00000311417.2	zinc finger, matrin-type 3 	459	1	1	0	0	0	hsa-miR-1185-5p	0.0104	0.0732	0.4122	-0.08	-0.18	N/A
PLXDC1	ENST00000315392.4	plexin domain containing 1 	9	1	0	0	1	0	hsa-miR-1185-5p	0.0058	0.0419	0.2679	-0.08	-0.15	N/A
PIP4K2C	ENST00000354947.5	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma 	457	1	0	1	0	0	hsa-miR-1185-5p	0.0065	0.0464	0.2689	-0.08	-0.09	N/A
SORT1	ENST00000256637.6	sortilin 1 	2111	1	0	1	0	2	hsa-miR-1185-5p	0.0272	0.1875	0.9673	-0.08	-0.10	N/A
MROH1	ENST00000423230.2	maestro heat-like repeat family member 1 	40	1	0	1	0	1	hsa-miR-1185-5p	0.0053	0.0384	0.2492	-0.08	-0.29	N/A
PRKACB	ENST00000370689.2	protein kinase, cAMP-dependent, catalytic, beta 	344	1	0	1	0	0	hsa-miR-1185-5p	0.0126	0.0889	0.4984	-0.08	-0.08	N/A
MRGPRF	ENST00000441623.1	MAS-related GPR, member F 	140	1	0	0	1	3	hsa-miR-1185-5p	0.0026	0.0188	0.1282	-0.08	-0.20	N/A
BTD	ENST00000303498.5	biotinidase 	183	2	0	1	1	0	hsa-miR-1185-5p	0.0109	0.0786	0.4988	-0.08	-0.24	N/A
ETV5	ENST00000306376.5	ets variant 5 	1085	1	1	0	0	2	hsa-miR-1185-5p	0.0205	0.1357	0.5670	-0.08	-0.26	N/A
KDM5C	ENST00000375401.3	lysine (K)-specific demethylase 5C 	422	1	0	1	0	2	hsa-miR-1185-5p	0.0076	0.0536	0.3066	-0.08	-0.21	N/A
CSNK1A1	ENST00000261798.5	casein kinase 1, alpha 1 	769	1	0	1	0	0	hsa-miR-1185-5p	0.0096	0.0668	0.3608	-0.08	-0.19	N/A
ARSD	ENST00000381154.1	arylsulfatase D 	70	2	0	0	2	0	hsa-miR-1185-5p	0.0096	0.0691	0.4262	-0.08	-0.16	N/A
KCNK10	ENST00000340700.5	potassium channel, subfamily K, member 10 	5	2	0	1	1	1	hsa-miR-1185-5p	0.0064	0.0465	0.2994	-0.08	-0.15	N/A
BOK	ENST00000318407.3	BCL2-related ovarian killer 	588	1	0	0	1	0	hsa-miR-1185-5p	0.0038	0.0273	0.1807	-0.08	-0.08	N/A
MMP16	ENST00000286614.6	matrix metallopeptidase 16 (membrane-inserted) 	12	1	0	1	0	0	hsa-miR-1185-5p	0.0219	0.1515	0.7969	-0.08	-0.08	N/A
SAMHD1	ENST00000262878.4	SAM domain and HD domain 1 	448	1	0	0	1	0	hsa-miR-1185-5p	0.0084	0.0592	0.3215	-0.08	-0.10	N/A
BCL11B	ENST00000357195.3	B-cell CLL/lymphoma 11B (zinc finger protein) 	73	1	1	0	0	2	hsa-miR-1185-5p	0.0357	0.2395	1.1100	-0.08	-0.08	N/A
TFR2	ENST00000431692.1	transferrin receptor 2 	330	1	0	0	1	0	hsa-miR-1185-5p	0.0040	0.0291	0.2049	-0.08	-0.08	N/A
ZNRF2	ENST00000323037.4	zinc and ring finger 2 	403	2	0	1	1	0	hsa-miR-1185-5p	0.0100	0.0682	0.3458	-0.08	-0.61	N/A
XIAP	ENST00000371199.3	X-linked inhibitor of apoptosis 	153	1	0	0	1	0	hsa-miR-1185-5p	0.0056	0.0404	0.2546	-0.08	-0.13	N/A
EPHA2	ENST00000358432.5	EPH receptor A2 	2378	1	0	0	1	0	hsa-miR-1185-5p	0.0052	0.0382	0.2623	-0.08	-0.08	N/A
