Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
PPP2R3A	ENST00000264977.3	protein phosphatase 2, regulatory subunit B'', alpha 	32	1	0	1	0	1	hsa-miR-3689a-3p				-0.12	-0.12	N/A
GAB3	ENST00000369575.3	GRB2-associated binding protein 3 	39	1	0	1	0	2	hsa-miR-30b-3p				-0.12	-0.12	N/A
BEGAIN	ENST00000355173.2	brain-enriched guanylate kinase-associated 	90	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
TCTE1	ENST00000371505.4	t-complex-associated-testis-expressed 1 	34	1	0	0	1	0	hsa-miR-6779-5p				-0.12	-0.12	N/A
ASXL2	ENST00000435504.4	additional sex combs like 2 (Drosophila) 	139	3	0	1	2	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
ADAM8	ENST00000415217.3	ADAM metallopeptidase domain 8 	9	1	0	1	0	1	hsa-miR-3689a-3p				-0.12	-0.12	N/A
SLC10A2	ENST00000245312.3	solute carrier family 10 (sodium/bile acid cotransporter), member 2 	5	1	0	0	1	0	hsa-miR-3689b-3p				-0.12	-0.12	N/A
RALGPS1	ENST00000259351.5	Ral GEF with PH domain and SH3 binding motif 1 	34	1	1	0	0	2	hsa-miR-6779-5p				-0.12	-0.14	N/A
GUCD1	ENST00000447813.2	guanylyl cyclase domain containing 1 	2990	1	1	0	0	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
PROSER2	ENST00000277570.5	proline and serine-rich protein 2 	61	2	1	1	0	0	hsa-miR-6779-5p				-0.12	-0.17	N/A
UVSSA	ENST00000389851.4	UV-stimulated scaffold protein A 	86	3	0	2	1	0	hsa-miR-6779-5p				-0.12	-0.13	N/A
FRMPD4	ENST00000380682.1	FERM and PDZ domain containing 4 	25	3	0	2	1	0	hsa-miR-6779-5p				-0.12	-0.21	N/A
PRICKLE1	ENST00000455697.1	prickle homolog 1 (Drosophila) 	146	2	1	1	0	0	hsa-miR-1273h-5p				-0.12	-0.31	N/A
PAPLN	ENST00000381166.3	papilin, proteoglycan-like sulfated glycoprotein 	78	2	2	0	0	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
TMED8	ENST00000216468.7	transmembrane emp24 protein transport domain containing 8 	53	2	0	1	1	1	hsa-miR-1273h-5p				-0.12	-0.14	N/A
MTIF2	ENST00000403721.1	mitochondrial translational initiation factor 2 	21	1	1	0	0	0	hsa-miR-1273h-5p				-0.12	-0.30	N/A
DTWD2	ENST00000304058.4	DTW domain containing 2 	83	1	1	0	0	0	hsa-miR-1273h-5p				-0.12	-0.15	N/A
TRAF1	ENST00000373887.3	TNF receptor-associated factor 1 	5	4	1	2	1	2	hsa-miR-6780a-5p				-0.12	-0.23	N/A
CHRNA4	ENST00000370263.4	cholinergic receptor, nicotinic, alpha 4 (neuronal) 	5	2	0	2	0	2	hsa-miR-30b-3p				-0.12	-0.12	N/A
ARID4A	ENST00000431317.2	AT rich interactive domain 4A (RBP1-like) 	33	1	0	0	1	0	hsa-miR-3689a-3p				-0.12	-0.12	N/A
SLX4	ENST00000294008.3	SLX4 structure-specific endonuclease subunit 	48	2	1	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
E2F3	ENST00000346618.3	E2F transcription factor 3 	91	1	0	0	1	2	hsa-miR-3689a-3p				-0.12	-0.12	N/A
QSOX2	ENST00000358701.5	quiescin Q6 sulfhydryl oxidase 2 	905	1	0	0	1	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
PARP14	ENST00000474629.2	poly (ADP-ribose) polymerase family, member 14 	502	2	1	1	0	3	hsa-miR-1273h-5p				-0.12	-0.12	N/A
AC112693.2	ENST00000599897.1		5	1	0	0	1	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
IL18R1	ENST00000409599.1	interleukin 18 receptor 1 	40	1	0	1	0	1	hsa-miR-6780a-5p				-0.12	-0.12	N/A
CLPX	ENST00000300107.3	caseinolytic mitochondrial matrix peptidase chaperone subunit 	251	2	1	1	0	0	hsa-miR-1273h-5p				-0.12	-0.14	N/A
TMEM33	ENST00000504986.1	transmembrane protein 33 	1470	3	1	2	0	2	hsa-miR-1273h-5p				-0.12	-0.27	N/A
FBXO41	ENST00000295133.5	F-box protein 41 	175	2*	1	0	0	3	hsa-miR-6779-5p				-0.12	-0.12	N/A
LRRC58	ENST00000295628.3	leucine rich repeat containing 58 	940	1	0	0	1	1	hsa-miR-3689a-3p				-0.12	-0.12	N/A
CDON	ENST00000392693.3	cell adhesion associated, oncogene regulated 	173	3	1	2	0	1	hsa-miR-6780a-5p				-0.12	-0.12	N/A
TNFRSF10B	ENST00000276431.4	tumor necrosis factor receptor superfamily, member 10b 	828	2*	0	0	1	5	hsa-miR-1273h-5p				-0.12	-0.14	N/A
GPR20	ENST00000377741.3	G protein-coupled receptor 20 	34	1	0	1	0	2	hsa-miR-6780a-5p				-0.12	-0.14	N/A
HGFAC	ENST00000382774.3	HGF activator 	15	3	0	3	0	0	hsa-miR-6779-5p				-0.12	-0.18	N/A
AGO1	ENST00000373204.4	argonaute RISC catalytic component 1 	402	2	1	1	0	2	hsa-miR-1273h-5p				-0.12	-0.14	N/A
SLC45A4	ENST00000519067.1	solute carrier family 45, member 4 	418	4*	1	1	1	3	hsa-miR-6779-5p				-0.12	-0.14	N/A
HIPK2	ENST00000406875.3	homeodomain interacting protein kinase 2 	48	2	0	2	0	4	hsa-miR-6779-5p				-0.12	-0.13	N/A
DNAJC22	ENST00000549441.2	DnaJ (Hsp40) homolog, subfamily C, member 22 	84	1	1	0	0	0	hsa-miR-1273h-5p				-0.12	-0.18	N/A
FAHD2A	ENST00000233379.4	fumarylacetoacetate hydrolase domain containing 2A 	9	2*	0	0	1	3	hsa-miR-6779-5p				-0.12	-0.21	N/A
PHF19	ENST00000373896.3	PHD finger protein 19 	490	4*	0	3	0	2	hsa-miR-1273h-5p				-0.12	-0.14	N/A
CELF5	ENST00000541430.2	CUGBP, Elav-like family member 5 	5	1	1	0	0	0	hsa-miR-6779-5p				-0.12	-0.12	N/A
ZNF585A	ENST00000356958.4	zinc finger protein 585A 	77	1	0	1	0	2	hsa-miR-3689a-3p				-0.12	-0.12	N/A
MYPN	ENST00000358913.5	myopalladin 	73	13	6	5	2	2	hsa-miR-1273h-5p				-0.12	-0.56	N/A
MICB	ENST00000399150.3	MHC class I polypeptide-related sequence B 	189	1	0	1	0	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
DAAM2	ENST00000538976.1	dishevelled associated activator of morphogenesis 2 	5	3	0	2	1	3	hsa-miR-6780a-5p				-0.12	-0.12	N/A
TMEM201	ENST00000340305.5	transmembrane protein 201 	164	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
TOP2A	ENST00000423485.1	topoisomerase (DNA) II alpha 170kDa 	9054	1	0	0	1	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
PGR	ENST00000325455.5	progesterone receptor 	8	1	0	0	1	2	hsa-miR-30b-3p				-0.12	-0.12	N/A
TRIM6	ENST00000278302.5	tripartite motif containing 6 	302	1	0	0	1	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
C1orf200	ENST00000377320.3	chromosome 1 open reading frame 200 	5	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
RBBP4	ENST00000373493.5	retinoblastoma binding protein 4 	486	3	1	1	1	1	hsa-miR-1273h-5p				-0.12	-0.14	N/A
NAT8L	ENST00000331662.3	N-acetyltransferase 8-like (GCN5-related, putative) 	220	1	0	1	0	3	hsa-miR-6779-5p				-0.12	-0.12	N/A
ZSCAN29	ENST00000562072.1	zinc finger and SCAN domain containing 29 	32	4	2	0	2	0	hsa-miR-30b-3p				-0.12	-0.18	N/A
RAD9A	ENST00000307980.2	RAD9 homolog A (S. pombe) 	38	1	0	0	1	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
SIGIRR	ENST00000531205.1	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain 	80	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
SMARCD1	ENST00000394963.4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 	952	3	0	2	1	0	hsa-miR-3689a-3p				-0.12	-0.25	N/A
SVOP	ENST00000299134.5	SV2 related protein homolog (rat) 	8	2	1	1	0	2	hsa-miR-1273h-5p				-0.12	-0.28	N/A
ZKSCAN2	ENST00000328086.7	zinc finger with KRAB and SCAN domains 2 	81	1	0	1	0	2	hsa-miR-3689b-3p				-0.12	-0.14	N/A
PPP1R13B	ENST00000423488.2	protein phosphatase 1, regulatory subunit 13B 	105	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
XCR1	ENST00000309285.3	chemokine (C motif) receptor 1 	5	1	0	0	1	2	hsa-miR-3689b-3p				-0.12	-0.12	N/A
TMCC2	ENST00000358024.3	transmembrane and coiled-coil domain family 2 	5	1	0	1	0	1	hsa-miR-30b-3p				-0.12	-0.12	N/A
VPS13B	ENST00000395996.1	vacuolar protein sorting 13 homolog B (yeast) 	262	4	2	2	0	1	hsa-miR-30b-3p				-0.12	-0.12	N/A
ANKRD23	ENST00000318357.4	ankyrin repeat domain 23 	9	1	0	1	0	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
CLIP2	ENST00000223398.6	CAP-GLY domain containing linker protein 2 	2111	2	0	2	0	0	hsa-miR-6779-5p				-0.12	-0.12	N/A
ZNF829	ENST00000520965.1	zinc finger protein 829 	103	1	1	0	0	0	hsa-miR-1273h-5p				-0.12	-0.12	N/A
NUDT1	ENST00000356714.1	nudix (nucleoside diphosphate linked moiety X)-type motif 1 	124	3	1	2	0	0	hsa-miR-1273h-5p				-0.12	-0.85	N/A
PTPN21	ENST00000328736.3	protein tyrosine phosphatase, non-receptor type 21 	104	1	0	0	1	0	hsa-miR-6779-5p				-0.12	-0.13	N/A
EDN2	ENST00000372587.4	endothelin 2 	5	1	0	1	0	0	hsa-miR-6780a-5p				-0.12	-0.12	N/A
SH3RF1	ENST00000284637.9	SH3 domain containing ring finger 1 	2747	1	0	1	0	1	hsa-miR-3689a-3p				-0.11	-0.12	N/A
PGK1	ENST00000373316.4	phosphoglycerate kinase 1 	7680	1	0	1	0	1	hsa-miR-1273h-5p				-0.11	-0.33	N/A
HIP1	ENST00000336926.6	huntingtin interacting protein 1 	37	1	0	0	1	3	hsa-miR-1273h-5p				-0.11	-0.14	N/A
FAM83B	ENST00000306858.7	family with sequence similarity 83, member B 	140	2	1	1	0	0	hsa-miR-1273h-5p				-0.11	-0.12	N/A
AIFM2	ENST00000307864.1	apoptosis-inducing factor, mitochondrion-associated, 2 	334	1	1	0	0	0	hsa-miR-1273h-5p				-0.11	-0.24	N/A
DOT1L	ENST00000398665.3	DOT1-like histone H3K79 methyltransferase 	439	1	1	0	0	4	hsa-miR-6779-5p				-0.11	-0.14	N/A
HOMEZ	ENST00000357460.5	homeobox and leucine zipper encoding 	100	5	2	2	1	2	hsa-miR-1273h-5p				-0.11	-0.42	N/A
APBB2	ENST00000295974.8	amyloid beta (A4) precursor protein-binding, family B, member 2 	704	4	3	0	1	1	hsa-miR-6779-5p				-0.11	-0.58	N/A
JPH1	ENST00000342232.4	junctophilin 1 	53	1	1	0	0	0	hsa-miR-1273h-5p				-0.11	-0.13	N/A
TMCC3	ENST00000261226.4	transmembrane and coiled-coil domain family 3 	70	2	1	1	0	1	hsa-miR-6779-5p				-0.11	-0.12	N/A
NUDCD2	ENST00000302764.4	NudC domain containing 2 	308	6	4	1	1	2	hsa-miR-1273h-5p				-0.11	-0.63	N/A
ST3GAL4	ENST00000444328.2	ST3 beta-galactoside alpha-2,3-sialyltransferase 4 	27	2	0	2	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
CA13	ENST00000321764.3	carbonic anhydrase XIII 	42	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
XYLT2	ENST00000017003.2	xylosyltransferase II 	514	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
ZNHIT6	ENST00000431532.2	zinc finger, HIT-type containing 6 	201	1	1	0	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
TBX20	ENST00000408931.3	T-box 20 	0	2	1	1	0	0	hsa-miR-6779-5p				-0.11	-0.11	N/A
EZH1	ENST00000428826.2	enhancer of zeste homolog 1 (Drosophila) 	70	1	0	1	0	2	hsa-miR-6780a-5p				-0.11	-0.11	N/A
LRRC19	ENST00000380055.5	leucine rich repeat containing 19 	5	1	1	0	0	2	hsa-miR-1273h-5p				-0.11	-0.11	N/A
GBP5	ENST00000343435.5	guanylate binding protein 5 	5	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
ZFP41	ENST00000520584.1	ZFP41 zinc finger protein 	7	1	0	1	0	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
HTR2A	ENST00000378688.4	5-hydroxytryptamine (serotonin) receptor 2A, G protein-coupled 	5	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
COL5A1	ENST00000371817.3	collagen, type V, alpha 1 	3111	1	0	1	0	0	hsa-miR-6779-5p				-0.11	-0.11	N/A
CHRM1	ENST00000306960.3	cholinergic receptor, muscarinic 1 	5	1	0	1	0	0	hsa-miR-6779-5p				-0.11	-0.11	N/A
HS1BP3	ENST00000304031.3	HCLS1 binding protein 3 	191	1	0	1	0	2	hsa-miR-1273h-5p				-0.11	-0.11	N/A
HDAC6	ENST00000334136.5	histone deacetylase 6 	68	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
ICAM1	ENST00000264832.3	intercellular adhesion molecule 1 	861	3	0	3	0	1	hsa-miR-6780a-5p				-0.11	-0.41	N/A
PIP4K2C	ENST00000354947.5	phosphatidylinositol-5-phosphate 4-kinase, type II, gamma 	457	1	0	0	1	1	hsa-miR-6780a-5p				-0.11	-0.12	N/A
ZNF225	ENST00000592780.1	zinc finger protein 225 	100	1	0	0	1	0	hsa-miR-3689b-3p				-0.11	-0.19	N/A
DGKD	ENST00000264057.2	diacylglycerol kinase, delta 130kDa 	200	3	0	1	2	1	hsa-miR-6780a-5p				-0.11	-0.12	N/A
ITPR2	ENST00000381340.3	inositol 1,4,5-trisphosphate receptor, type 2 	334	1	0	0	1	0	hsa-miR-3689a-3p				-0.11	-0.13	N/A
GALNT13	ENST00000409237.1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13) 	49	2	0	0	2	1	hsa-miR-6779-5p				-0.11	-0.16	N/A
CNIH4	ENST00000465271.1	cornichon family AMPA receptor auxiliary protein 4 	1348	3	1	1	1	1	hsa-miR-1273h-5p				-0.11	-0.34	N/A
ZNF117	ENST00000282869.6	zinc finger protein 117 	21	2	1	1	0	2	hsa-miR-1273h-5p				-0.11	-0.13	N/A
SMARCC2	ENST00000394023.3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 	298	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.15	N/A
SHC2	ENST00000264554.6	SHC (Src homology 2 domain containing) transforming protein 2 	600	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.11	N/A
SPPL2A	ENST00000261854.5	signal peptide peptidase like 2A 	240	5	3	1	1	1	hsa-miR-1273h-5p				-0.11	-0.35	N/A
PSMD12	ENST00000356126.3	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12 	399	2	1	1	0	0	hsa-miR-1273h-5p				-0.11	-0.38	N/A
PACRGL	ENST00000502374.1	PARK2 co-regulated-like 	314	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.15	N/A
RUFY2	ENST00000388768.2	RUN and FYVE domain containing 2 	15	1	1	0	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
TMEM178B	ENST00000565468.1	transmembrane protein 178B 	129	2	0	2	0	1	hsa-miR-6779-5p				-0.11	-0.11	N/A
HS3ST4	ENST00000331351.5	heparan sulfate (glucosamine) 3-O-sulfotransferase 4 	5	1	0	0	1	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
MEF2A	ENST00000354410.5	myocyte enhancer factor 2A 	654	1	0	0	1	1	hsa-miR-6779-5p				-0.11	-0.13	N/A
PLD2	ENST00000263088.6	phospholipase D2 	57	2	0	1	1	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
CARF	ENST00000402905.3	calcium responsive transcription factor 	27	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
KCNN3	ENST00000271915.4	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3 	5	2	1	0	1	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
SLC12A3	ENST00000438926.2	solute carrier family 12 (sodium/chloride transporter), member 3 	5	2	0	1	1	1	hsa-miR-6779-5p				-0.11	-0.11	N/A
ZNF710	ENST00000268154.4	zinc finger protein 710 	5	1	0	1	0	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
NRG1	ENST00000341377.5	neuregulin 1 	113	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.12	N/A
ANKRD53	ENST00000272421.6	ankyrin repeat domain 53 	14	1	0	0	1	0	hsa-miR-6779-5p				-0.11	-0.14	N/A
GRK4	ENST00000503518.2	G protein-coupled receptor kinase 4 	50	3	3	0	0	1	hsa-miR-1273h-5p				-0.11	-0.96	N/A
ARHGAP24	ENST00000395184.1	Rho GTPase activating protein 24 	9	1	0	0	1	4	hsa-miR-6779-5p				-0.11	-0.20	N/A
CAB39	ENST00000258418.5	calcium binding protein 39 	27	1	1	0	0	0	hsa-miR-30b-3p				-0.11	-0.19	N/A
RREB1	ENST00000379938.2	ras responsive element binding protein 1 	340	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.11	N/A
C2CD2L	ENST00000336702.3	C2CD2-like 	13	1	0	1	0	3	hsa-miR-6779-5p				-0.11	-0.29	N/A
NRG4	ENST00000394907.3	neuregulin 4 	73	1	0	1	0	1	hsa-miR-1273h-5p				-0.11	-0.35	N/A
NME1	ENST00000511355.1	NME/NM23 nucleoside diphosphate kinase 1 	25174	1	0	1	0	0	hsa-miR-30b-3p				-0.11	-0.35	N/A
SP7	ENST00000536324.2	Sp7 transcription factor 	5	1	0	0	1	2	hsa-miR-3689a-3p				-0.11	-0.11	N/A
LHX3	ENST00000371746.3	LIM homeobox 3 	5	2	0	2	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
RIT1	ENST00000368323.3	Ras-like without CAAX 1 	192	2	1	1	0	0	hsa-miR-6780a-5p				-0.11	-0.56	N/A
C9orf139	ENST00000314330.2	chromosome 9 open reading frame 139 	5	1	0	1	0	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
SRL	ENST00000399609.3	sarcalumenin 	5	2	1	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
ZC3H11A	ENST00000332127.4	zinc finger CCCH-type containing 11A 	71	1	0	0	1	0	hsa-miR-3689a-3p				-0.11	-0.11	N/A
KIAA0195	ENST00000314256.7	KIAA0195 	810	1	0	0	1	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
SEPT4	ENST00000426861.1	septin 4 	40	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
DNAJC16	ENST00000375847.3	DnaJ (Hsp40) homolog, subfamily C, member 16 	366	2	2	0	0	1	hsa-miR-1273h-5p				-0.11	-0.12	N/A
SYT6	ENST00000607941.1	synaptotagmin VI 	5	1	0	0	1	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
NAGA	ENST00000396398.3	N-acetylgalactosaminidase, alpha- 	841	1	0	0	1	3	hsa-miR-3689a-3p				-0.11	-0.14	N/A
AP5B1	ENST00000532090.2	adaptor-related protein complex 5, beta 1 subunit 	22	3	0	1	2	2	hsa-miR-1273h-5p				-0.11	-0.17	N/A
VPS39	ENST00000318006.5	vacuolar protein sorting 39 homolog (S. cerevisiae) 	165	1	0	0	1	2	hsa-miR-6779-5p				-0.11	-0.15	N/A
GPR26	ENST00000284674.1	G protein-coupled receptor 26 	5	2	1	0	1	4	hsa-miR-3689a-3p				-0.11	-0.25	N/A
SDK1	ENST00000404826.2	sidekick cell adhesion molecule 1 	60	1	0	1	0	2	hsa-miR-1273h-5p				-0.11	-0.15	N/A
LRRC14	ENST00000292524.1	leucine rich repeat containing 14 	469	1	0	1	0	1	hsa-miR-6779-5p				-0.11	-0.18	N/A
KCTD3	ENST00000259154.4	potassium channel tetramerization domain containing 3 	372	1	0	0	1	1	hsa-miR-30b-3p				-0.11	-0.11	N/A
CDC14A	ENST00000370125.2	cell division cycle 14A 	123	1	0	0	1	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
F11	ENST00000264692.4	coagulation factor XI 	5	1	0	0	1	0	hsa-miR-3689a-3p				-0.11	-0.11	N/A
MB21D1	ENST00000370315.3	Mab-21 domain containing 1 	241	1	1	0	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
ADAM28	ENST00000265769.4	ADAM metallopeptidase domain 28 	5	1	0	1	0	1	hsa-miR-3689a-3p				-0.11	-0.11	N/A
TANGO6	ENST00000261778.1	transport and golgi organization 6 homolog (Drosophila) 	143	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.17	N/A
ST6GALNAC6	ENST00000373146.1	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 	28	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.11	N/A
LARS2	ENST00000415258.1	leucyl-tRNA synthetase 2, mitochondrial 	316	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.11	N/A
SP6	ENST00000342234.2	Sp6 transcription factor 	5	2	0	1	1	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
UMODL1	ENST00000400424.2	uromodulin-like 1 	5	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
CCDC127	ENST00000296824.3	coiled-coil domain containing 127 	615	2	1	1	0	1	hsa-miR-1273h-5p				-0.11	-0.18	N/A
EPHA4	ENST00000281821.2	EPH receptor A4 	64	1	0	0	1	0	hsa-miR-3689b-3p				-0.11	-0.12	N/A
ATP7A	ENST00000343533.5	ATPase, Cu++ transporting, alpha polypeptide 	141	3	1	2	0	0	hsa-miR-6779-5p				-0.11	-0.12	N/A
STON2	ENST00000267540.2	stonin 2 	40	4	1	2	1	3	hsa-miR-1273h-5p				-0.11	-0.13	N/A
ZNF891	ENST00000537226.1	zinc finger protein 891 	9	2	1	1	0	0	hsa-miR-1273h-5p				-0.11	-0.15	N/A
CSNK1A1	ENST00000261798.5	casein kinase 1, alpha 1 	769	1	0	1	0	0	hsa-miR-6780a-5p				-0.11	-0.19	N/A
DESI1	ENST00000263256.6	desumoylating isopeptidase 1 	1513	3	2	1	0	0	hsa-miR-3689b-3p				-0.11	-0.59	N/A
ACER3	ENST00000532485.1	alkaline ceramidase 3 	295	2	2	0	0	0	hsa-miR-1273h-5p				-0.11	-0.14	N/A
SETDB2	ENST00000354234.4	SET domain, bifurcated 2 	70	1	0	0	1	0	hsa-miR-3689a-3p				-0.11	-0.12	N/A
PIGU	ENST00000452740.2	phosphatidylinositol glycan anchor biosynthesis, class U 	355	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.12	N/A
SSTR5	ENST00000397547.2	somatostatin receptor 5 	5	2*	0	1	0	0	hsa-miR-6779-5p				-0.11	-0.11	N/A
CDK5R1	ENST00000313401.3	cyclin-dependent kinase 5, regulatory subunit 1 (p35) 	335	1	0	1	0	2	hsa-miR-1273h-5p				-0.11	-0.11	N/A
ARRDC2	ENST00000379656.3	arrestin domain containing 2 	144	3	2	0	1	0	hsa-miR-1273h-5p				-0.11	-0.55	N/A
CLOCK	ENST00000309964.4	clock circadian regulator 	86	1	0	1	0	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
AAMP	ENST00000248450.4	angio-associated, migratory cell protein 	95	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
PHOX2B	ENST00000226382.2	paired-like homeobox 2b 	5	1	0	0	1	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
ATG13	ENST00000359513.4	autophagy related 13 	834	2	0	2	0	4	hsa-miR-3689a-3p				-0.11	-0.12	N/A
LRP10	ENST00000359591.4	low density lipoprotein receptor-related protein 10 	939	2	0	1	1	0	hsa-miR-6780a-5p				-0.11	-0.22	N/A
CHAD	ENST00000258969.4	chondroadherin 	5	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
ZBTB6	ENST00000373659.3	zinc finger and BTB domain containing 6 	55	1	0	0	1	0	hsa-miR-1273h-5p				-0.11	-0.13	N/A
TMEM26	ENST00000399298.3	transmembrane protein 26 	10	1	0	1	0	0	hsa-miR-30b-3p				-0.11	-0.24	N/A
TBC1D5	ENST00000253692.7	TBC1 domain family, member 5 	400	1	0	1	0	1	hsa-miR-6780a-5p				-0.11	-0.11	N/A
RSBN1	ENST00000261441.5	round spermatid basic protein 1 	54	1	0	0	1	1	hsa-miR-30b-3p				-0.11	-0.12	N/A
ACTRT3	ENST00000330368.2	actin-related protein T3 	244	3	1	1	1	1	hsa-miR-6779-5p				-0.11	-0.30	N/A
KCNA1	ENST00000382545.3	potassium voltage-gated channel, shaker-related subfamily, member 1 (episodic ataxia with myokymia) 	5	2	0	2	0	1	hsa-miR-1273h-5p				-0.11	-0.11	N/A
PHF20	ENST00000439301.1	PHD finger protein 20 	191	1	0	1	0	2	hsa-miR-6780a-5p				-0.11	-0.11	N/A
CCR2	ENST00000400888.2	chemokine (C-C motif) receptor 2 	5	1	0	0	1	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
PITPNM2	ENST00000280562.5	phosphatidylinositol transfer protein, membrane-associated 2 	66	2	0	2	0	5	hsa-miR-6779-5p				-0.11	-0.11	N/A
TMEM196	ENST00000405844.1	transmembrane protein 196 	5	1	0	0	1	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
AKAP11	ENST00000025301.2	A kinase (PRKA) anchor protein 11 	71	2	0	2	0	1	hsa-miR-6780a-5p				-0.11	-0.11	N/A
STAT1	ENST00000540176.1	signal transducer and activator of transcription 1, 91kDa 	326	1	0	0	1	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
SLC15A1	ENST00000376503.5	solute carrier family 15 (oligopeptide transporter), member 1 	15	1	0	1	0	0	hsa-miR-1273h-5p				-0.11	-0.11	N/A
DSP	ENST00000379802.3	desmoplakin 	4571	1	0	1	0	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
C1orf95	ENST00000366788.3	chromosome 1 open reading frame 95 	28	4	0	4	0	4	hsa-miR-6780a-5p				-0.11	-0.53	N/A
RAB11FIP5	ENST00000258098.6	RAB11 family interacting protein 5 (class I) 	81	2	0	2	0	1	hsa-miR-6780a-5p				-0.11	-0.42	N/A
ZNF256	ENST00000598928.1	zinc finger protein 256 	18	1	1	0	0	1	hsa-miR-1273h-5p				-0.11	-0.34	N/A
RNMT	ENST00000383314.2	RNA (guanine-7-) methyltransferase 	64	1	0	1	0	2	hsa-miR-6780a-5p				-0.11	-0.17	N/A
FOXN2	ENST00000340553.3	forkhead box N2 	441	1	0	0	1	0	hsa-miR-30b-3p				-0.11	-0.11	N/A
